cir,ur,label
15,54,hell
7,30,unstable
4,4,livable
26,24,hell
1,12,unstable
16,26,unstable
15,58,hell
3,7,unstable
4,17,unstable
3,9,unstable
15,58,hell
25,26,hell
20,16,unstable
29,37,hell
23,44,hell
29,38,hell
20,5,unstable
3,53,hell
7,49,hell
22,50,hell
4,15,unstable
7,43,hell
4,41,hell
23,13,unstable
6,4,unstable
21,60,hell
14,43,hell
28,10,unstable
30,52,hell
1,23,unstable
17,38,hell
16,38,hell
14,49,hell
4,29,unstable
16,33,hell
7,11,unstable
27,46,hell
0,15,unstable
4,22,unstable
28,60,hell
28,11,unstable
0,52,hell
30,19,hell
28,8,unstable
29,31,hell
21,42,hell
3,59,hell
29,11,unstable
16,45,hell
13,54,hell
27,42,hell
2,20,unstable
3,6,livable
27,58,hell
23,37,hell
0,50,hell
28,47,hell
23,61,hell
25,56,hell
19,8,unstable
11,60,hell
8,40,hell
17,6,unstable
24,12,unstable
28,39,hell
3,24,unstable
6,51,hell
18,36,hell
9,3,unstable
17,37,hell
4,19,unstable
8,31,unstable
24,42,hell
24,41,hell
28,32,hell
9,33,unstable
23,22,hell
13,23,unstable
9,53,hell
21,19,unstable
20,51,hell
3,24,unstable
27,28,hell
28,61,hell
17,56,hell
0,11,unstable
19,56,hell
5,55,hell
23,52,hell
22,56,hell
11,51,hell
29,22,hell
12,40,hell
18,22,unstable
14,29,unstable
8,13,unstable
24,19,unstable
30,12,unstable
3,29,unstable
5,19,unstable
28,21,hell
23,16,unstable
29,42,hell
21,58,hell
22,35,hell
8,12,unstable
11,24,unstable
15,52,hell
26,21,hell
7,55,hell
8,42,hell
5,20,unstable
9,42,hell
18,17,unstable
13,17,unstable
21,41,hell
26,60,hell
4,44,hell
27,15,unstable
9,23,unstable
28,23,hell
30,42,hell
6,23,unstable
30,7,unstable
18,26,unstable
9,29,unstable
16,33,hell
23,50,hell
18,50,hell
10,50,hell
1,36,unstable
23,15,unstable
14,15,unstable
3,33,unstable
9,7,unstable
7,15,unstable
27,51,hell
26,55,hell
18,38,hell
18,5,unstable
15,37,hell
9,28,unstable
18,37,hell
0,11,unstable
9,31,unstable
5,47,hell
16,15,unstable
17,7,unstable
10,48,hell
16,28,unstable
27,49,hell
20,47,hell
30,11,unstable
12,24,unstable
13,36,hell
21,8,unstable
29,39,hell
7,25,unstable
15,31,hell
12,28,unstable
19,59,hell
22,19,unstable
5,8,unstable
8,8,unstable
22,36,hell
12,11,unstable
20,41,hell
5,51,hell
25,6,unstable
9,60,hell
23,23,hell
25,48,hell
20,34,hell
13,9,unstable
22,54,hell
24,15,unstable
24,11,unstable
4,56,hell
7,27,unstable
7,33,unstable
22,7,unstable
29,8,unstable
17,15,unstable
29,8,unstable
24,46,hell
5,51,hell
0,55,hell
7,3,unstable
24,44,hell
5,13,unstable
6,53,hell
1,18,unstable
21,24,hell
8,12,unstable
27,50,hell
12,21,unstable
2,22,unstable
20,12,unstable
20,20,unstable
9,30,unstable
11,32,unstable
9,6,unstable
7,53,hell
17,6,unstable
21,3,unstable
11,25,unstable
4,48,hell
11,15,unstable
22,56,hell
6,6,unstable
24,6,unstable
18,59,hell
14,5,unstable
19,59,hell
10,7,unstable
25,58,hell
21,48,hell
20,49,hell
24,51,hell
17,45,hell
16,21,unstable
7,20,unstable
21,50,hell
7,50,hell
22,57,hell
16,45,hell
16,49,hell
12,21,unstable
20,58,hell
30,58,hell
12,50,hell
24,44,hell
19,36,hell
6,27,unstable
8,15,unstable
27,9,unstable
8,22,unstable
25,26,hell
25,48,hell
3,47,hell
5,38,unstable
24,9,unstable
24,31,hell
11,10,unstable
14,49,hell
22,47,hell
16,51,hell
22,51,hell
23,22,hell
16,50,hell
22,39,hell
16,6,unstable
6,25,unstable
1,13,unstable
25,8,unstable
24,8,unstable
6,11,unstable
21,41,hell
0,15,unstable
13,36,hell
2,20,unstable
6,40,hell
16,26,unstable
10,60,hell
23,8,unstable
11,56,hell
2,52,hell
12,24,unstable
24,22,hell
18,28,hell
5,5,unstable
18,36,hell
30,12,unstable
18,25,unstable
27,46,hell
7,59,hell
13,46,hell
28,16,unstable
15,59,hell
13,28,unstable
29,42,hell
8,53,hell
27,10,unstable
11,54,hell
9,26,unstable
30,22,hell
1,54,hell
1,25,unstable
14,25,unstable
26,23,hell
20,49,hell
26,10,unstable
17,32,hell
17,48,hell
28,37,hell
25,32,hell
17,42,hell
16,41,hell
14,53,hell
22,37,hell
9,55,hell
4,43,hell
30,31,hell
1,46,hell
3,43,hell
21,47,hell
30,48,hell
22,52,hell
8,37,hell
21,15,unstable
17,52,hell
15,9,unstable
25,8,unstable
13,13,unstable
2,28,unstable
17,42,hell
11,19,unstable
4,30,unstable
25,11,unstable
23,8,unstable
12,51,hell
4,41,hell
17,26,unstable
24,11,unstable
18,21,unstable
8,41,hell
24,4,unstable
22,56,hell
8,25,unstable
29,29,hell
7,11,unstable
25,22,hell
25,50,hell
0,57,hell
30,46,hell
28,29,hell
28,28,hell
24,19,unstable
16,3,unstable
15,28,unstable
7,53,hell
17,34,hell
6,14,unstable
8,35,unstable
28,7,unstable
27,12,unstable
4,4,livable
28,3,unstable
22,30,hell
26,57,hell
7,52,hell
19,20,unstable
26,55,hell
1,9,unstable
5,14,unstable
18,26,unstable
15,48,hell
20,12,unstable
22,56,hell
22,22,unstable
20,38,hell
3,52,hell
3,28,unstable
17,36,hell
5,47,hell
15,25,unstable
17,53,hell
6,17,unstable
1,15,unstable
4,14,unstable
3,37,unstable
1,4,livable
14,48,hell
30,44,hell
5,15,unstable
22,30,hell
17,61,hell
25,52,hell
25,59,hell
18,41,hell
24,53,hell
19,27,hell
2,10,unstable
0,8,livable
23,26,hell
18,58,hell
13,16,unstable
6,25,unstable
3,28,unstable
10,23,unstable
23,31,hell
17,30,hell
28,60,hell
18,7,unstable
0,33,unstable
28,54,hell
24,29,hell
7,37,unstable
1,28,unstable
16,61,hell
20,9,unstable
13,48,hell
25,56,hell
26,57,hell
11,51,hell
18,37,hell
5,60,hell
0,3,livable
30,38,hell
27,22,hell
17,28,hell
6,53,hell
10,53,hell
16,55,hell
28,60,hell
19,39,hell
27,46,hell
3,11,unstable
16,48,hell
2,32,unstable
10,21,unstable
4,17,unstable
1,24,unstable
25,35,hell
27,22,hell
22,57,hell
8,19,unstable
30,12,unstable
12,20,unstable
4,51,hell
3,41,unstable
11,44,hell
5,25,unstable
1,31,unstable
10,58,hell
7,22,unstable
10,60,hell
14,25,unstable
26,49,hell
22,19,unstable
18,47,hell
18,15,unstable
24,6,unstable
21,43,hell
10,15,unstable
0,34,unstable
25,19,unstable
16,23,unstable
24,25,hell
3,24,unstable
29,5,unstable
26,50,hell
19,9,unstable
28,42,hell
4,45,hell
18,22,unstable
16,34,hell
26,25,hell
25,32,hell
17,15,unstable
14,11,unstable
5,20,unstable
30,25,hell
3,8,unstable
24,50,hell
29,50,hell
23,26,hell
30,60,hell
24,43,hell
4,27,unstable
8,27,unstable
10,25,unstable
10,50,hell
25,34,hell
19,25,unstable
19,53,hell
26,18,unstable
29,47,hell
23,7,unstable
17,50,hell
20,57,hell
27,59,hell
18,10,unstable
7,22,unstable
24,4,unstable
3,26,unstable
24,50,hell
8,11,unstable
21,50,hell
2,29,unstable
21,19,unstable
13,10,unstable
30,15,hell
7,12,unstable
22,55,hell
20,17,unstable
27,7,unstable
11,23,unstable
21,11,unstable
13,15,unstable
18,52,hell
16,54,hell
0,29,unstable
12,31,unstable
16,6,unstable
22,40,hell
11,21,unstable
11,38,hell
30,18,hell
23,22,hell
15,6,unstable
23,26,hell
10,6,unstable
22,8,unstable
28,19,hell
6,15,unstable
22,20,unstable
25,38,hell
15,47,hell
10,35,hell
8,41,hell
11,61,hell
23,9,unstable
14,5,unstable
4,22,unstable
3,41,unstable
6,30,unstable
7,31,unstable
9,15,unstable
7,50,hell
11,18,unstable
30,25,hell
7,16,unstable
10,50,hell
2,46,hell
25,25,hell
5,24,unstable
10,24,unstable
5,13,unstable
13,21,unstable
22,8,unstable
28,50,hell
20,20,unstable
26,9,unstable
2,38,unstable
3,17,unstable
3,47,hell
25,8,unstable
28,27,hell
25,43,hell
6,15,unstable
1,41,unstable
22,6,unstable
23,20,unstable
6,15,unstable
2,44,hell
11,42,hell
29,18,hell
15,24,unstable
4,19,unstable
10,60,hell
8,43,hell
29,43,hell
2,45,hell
8,4,unstable
3,27,unstable
0,39,unstable
23,14,unstable
21,17,unstable
14,14,unstable
10,47,hell
7,12,unstable
29,32,hell
29,6,unstable
2,8,unstable
4,10,unstable
28,57,hell
26,53,hell
28,51,hell
1,33,unstable
8,19,unstable
1,21,unstable
4,56,hell
12,56,hell
28,16,unstable
2,27,unstable
9,36,hell
20,49,hell
25,14,unstable
7,22,unstable
1,28,unstable
28,4,unstable
3,40,unstable
25,14,unstable
14,57,hell
6,9,unstable
10,18,unstable
2,26,unstable
27,5,unstable
30,17,hell
8,22,unstable
1,41,unstable
22,29,hell
6,20,unstable
22,26,hell
28,24,hell
20,8,unstable
2,31,unstable
25,56,hell
15,38,hell
12,54,hell
26,32,hell
12,23,unstable
6,56,hell
29,61,hell
23,5,unstable
13,33,hell
27,57,hell
13,27,unstable
9,51,hell
28,54,hell
12,5,unstable
20,33,hell
26,34,hell
27,37,hell
1,8,livable
6,31,unstable
22,3,unstable
24,8,unstable
25,17,unstable
8,15,unstable
4,22,unstable
10,24,unstable
14,14,unstable
2,22,unstable
6,46,hell
30,50,hell
4,16,unstable
8,37,hell
19,27,hell
3,40,unstable
23,41,hell
11,8,unstable
7,22,unstable
16,50,hell
25,45,hell
22,7,unstable
10,24,unstable
26,37,hell
14,6,unstable
8,20,unstable
24,46,hell
14,32,hell
5,49,hell
13,16,unstable
10,34,unstable
30,16,hell
13,11,unstable
11,3,unstable
19,30,hell
25,32,hell
3,3,livable
27,52,hell
26,47,hell
20,4,unstable
22,5,unstable
13,18,unstable
23,23,hell
12,12,unstable
12,6,unstable
23,26,hell
9,6,unstable
10,17,unstable
20,31,hell
21,25,hell
19,3,unstable
9,54,hell
10,32,unstable
19,8,unstable
3,4,livable
29,47,hell
5,21,unstable
2,15,unstable
24,42,hell
2,31,unstable
1,37,unstable
17,26,unstable
6,43,hell
24,56,hell
28,59,hell
23,14,unstable
9,56,hell
20,60,hell
8,11,unstable
11,57,hell
1,23,unstable
18,53,hell
17,13,unstable
2,7,livable
0,23,unstable
16,31,hell
28,60,hell
17,61,hell
24,24,hell
13,37,hell
29,11,unstable
4,61,hell
28,13,unstable
29,9,unstable
16,34,hell
5,18,unstable
14,20,unstable
24,55,hell
25,4,unstable
13,27,unstable
30,50,hell
30,59,hell
19,5,unstable
7,41,hell
22,30,hell
7,52,hell
15,52,hell
29,4,unstable
25,43,hell
28,29,hell
6,15,unstable
28,6,unstable
0,36,unstable
23,58,hell
28,28,hell
22,16,unstable
8,47,hell
25,22,hell
25,17,unstable
2,13,unstable
11,30,unstable
26,47,hell
18,15,unstable
14,19,unstable
3,47,hell
17,59,hell
19,24,unstable
15,30,hell
30,43,hell
17,54,hell
14,36,hell
30,33,hell
5,8,unstable
7,44,hell
6,53,hell
30,45,hell
17,46,hell
21,55,hell
21,3,unstable
19,55,hell
4,43,hell
24,15,unstable
5,61,hell
26,13,unstable
27,37,hell
4,28,unstable
9,59,hell
22,11,unstable
24,60,hell
14,45,hell
23,10,unstable
22,56,hell
25,42,hell
8,43,hell
20,9,unstable
28,38,hell
23,34,hell
6,47,hell
25,3,unstable
21,23,unstable
28,60,hell
27,56,hell
7,39,hell
25,33,hell
11,57,hell
7,14,unstable
26,5,unstable
16,19,unstable
22,15,unstable
22,37,hell
4,8,unstable
1,5,livable
0,56,hell
0,40,unstable
27,42,hell
21,26,hell
24,51,hell
20,33,hell
0,18,unstable
8,36,unstable
29,37,hell
4,55,hell
17,33,hell
29,35,hell
8,34,unstable
7,19,unstable
16,60,hell
7,38,hell
12,13,unstable
26,5,unstable
16,24,unstable
18,46,hell
30,21,hell
9,56,hell
27,33,hell
0,33,unstable
3,24,unstable
30,47,hell
27,38,hell
19,44,hell
5,40,hell
27,51,hell
3,61,hell
1,3,livable
30,52,hell
19,6,unstable
8,37,hell
25,13,unstable
21,53,hell
4,26,unstable
16,21,unstable
16,38,hell
1,45,hell
8,54,hell
2,49,hell
2,19,unstable
2,3,livable
17,7,unstable
11,29,unstable
1,35,unstable
30,45,hell
29,55,hell
12,17,unstable
29,38,hell
24,26,hell
25,42,hell
24,19,unstable
22,50,hell
2,5,livable
11,50,hell
25,17,unstable
4,57,hell
3,31,unstable
25,22,hell
6,16,unstable
13,59,hell
26,18,unstable
20,52,hell
1,53,hell
16,19,unstable
7,5,unstable
30,17,hell
1,49,hell
29,55,hell
9,11,unstable
12,18,unstable
27,16,unstable
17,49,hell
9,27,unstable
22,29,hell
12,45,hell
30,21,hell
0,18,unstable
2,13,unstable
2,19,unstable
30,43,hell
29,12,unstable
3,35,unstable
30,24,hell
7,33,unstable
23,52,hell
19,25,unstable
9,34,unstable
7,38,hell
18,22,unstable
12,3,unstable
18,45,hell
2,15,unstable
11,33,unstable
8,54,hell
16,60,hell
29,21,hell
29,17,hell
29,52,hell
11,58,hell
29,22,hell
2,43,hell
28,55,hell
16,58,hell
5,4,livable
17,55,hell
21,57,hell
11,33,unstable
8,8,unstable
4,18,unstable
19,6,unstable
26,16,unstable
12,43,hell
6,7,unstable
24,27,hell
26,12,unstable
2,57,hell
2,11,unstable
29,29,hell
11,3,unstable
4,40,unstable
28,47,hell
1,20,unstable
2,10,unstable
26,59,hell
13,13,unstable
28,34,hell
18,46,hell
16,36,hell
2,59,hell
4,33,unstable
5,58,hell
25,8,unstable
12,17,unstable
3,31,unstable
6,57,hell
25,24,hell
14,56,hell
25,32,hell
22,38,hell
20,35,hell
24,32,hell
23,35,hell
29,19,hell
24,18,unstable
29,21,hell
5,26,unstable
26,56,hell
7,10,unstable
26,29,hell
3,22,unstable
11,46,hell
22,38,hell
9,27,unstable
27,28,hell
25,44,hell
28,5,unstable
30,7,unstable
23,27,hell
17,55,hell
19,41,hell
18,3,unstable
19,5,unstable
6,11,unstable
28,29,hell
16,27,unstable
7,20,unstable
2,11,unstable
20,26,hell
28,11,unstable
13,43,hell
16,39,hell
2,18,unstable
1,30,unstable
0,20,unstable
22,37,hell
11,31,unstable
21,55,hell
17,48,hell
7,5,unstable
28,47,hell
30,50,hell
30,6,unstable
6,40,hell
16,17,unstable
3,9,unstable
7,38,hell
8,19,unstable
18,44,hell
26,11,unstable
20,56,hell
1,16,unstable
19,10,unstable
24,29,hell
27,18,hell
21,41,hell
15,53,hell
0,57,hell
27,32,hell
6,21,unstable
9,56,hell
6,28,unstable
5,25,unstable
23,13,unstable
24,43,hell
25,46,hell
11,26,unstable
29,54,hell
5,27,unstable
27,44,hell
28,48,hell
13,59,hell
9,49,hell
8,58,hell
12,38,hell
18,26,unstable
11,48,hell
12,50,hell
24,60,hell
22,34,hell
9,60,hell
11,28,unstable
26,18,unstable
23,17,unstable
28,58,hell
5,35,unstable
9,16,unstable
26,23,hell
7,43,hell
9,3,unstable
21,3,unstable
6,18,unstable
29,23,hell
9,59,hell
8,37,hell
17,7,unstable
18,31,hell
26,38,hell
15,8,unstable
28,57,hell
11,13,unstable
13,40,hell
4,48,hell
6,44,hell
10,41,hell
7,44,hell
16,8,unstable
30,44,hell
22,61,hell
17,26,unstable
23,19,unstable
11,16,unstable
28,39,hell
15,45,hell
30,46,hell
0,23,unstable
16,45,hell
29,61,hell
5,30,unstable
18,49,hell
11,28,unstable
10,61,hell
18,58,hell
25,42,hell
2,14,unstable
14,31,hell
6,50,hell
14,50,hell
30,13,unstable
10,4,unstable
19,37,hell
20,19,unstable
24,8,unstable
5,6,unstable
23,4,unstable
14,43,hell
30,8,unstable
0,21,unstable
5,14,unstable
16,9,unstable
14,45,hell
29,24,hell
0,21,unstable
30,33,hell
20,12,unstable
5,55,hell
12,21,unstable
30,35,hell
7,22,unstable
15,5,unstable
16,5,unstable
12,24,unstable
16,12,unstable
13,20,unstable
18,44,hell
12,58,hell
3,39,unstable
25,48,hell
6,56,hell
8,15,unstable
8,35,unstable
9,37,hell
13,35,hell
26,50,hell
12,50,hell
6,54,hell
28,27,hell
18,13,unstable
3,4,livable
30,13,unstable
24,54,hell
22,19,unstable
19,24,unstable
9,21,unstable
10,36,hell
27,51,hell
2,9,unstable
21,31,hell
3,49,hell
27,48,hell
26,7,unstable
6,45,hell
1,14,unstable
14,13,unstable
29,27,hell
28,32,hell
25,53,hell
17,60,hell
14,13,unstable
11,16,unstable
2,42,unstable
6,46,hell
1,5,livable
23,48,hell
11,50,hell
3,39,unstable
12,28,unstable
7,35,unstable
4,4,livable
19,60,hell
17,31,hell
13,13,unstable
10,27,unstable
0,37,unstable
19,30,hell
21,53,hell
20,11,unstable
21,51,hell
27,24,hell
4,21,unstable
30,28,hell
19,14,unstable
23,16,unstable
9,10,unstable
24,10,unstable
25,7,unstable
6,16,unstable
2,19,unstable
0,12,unstable
30,57,hell
1,48,hell
13,46,hell
13,25,unstable
5,32,unstable
28,5,unstable
21,6,unstable
10,55,hell
25,37,hell
10,25,unstable
28,59,hell
1,17,unstable
28,29,hell
2,53,hell
12,3,unstable
23,44,hell
8,42,hell
30,7,unstable
7,40,hell
26,47,hell
2,15,unstable
25,61,hell
15,16,unstable
17,4,unstable
5,4,livable
26,18,unstable
3,41,unstable
26,22,hell
27,42,hell
27,27,hell
8,7,unstable
1,21,unstable
28,41,hell
13,15,unstable
5,44,hell
28,39,hell
1,5,livable
2,57,hell
4,8,unstable
11,19,unstable
24,38,hell
26,15,unstable
3,48,hell
24,26,hell
24,41,hell
6,35,unstable
14,36,hell
18,16,unstable
14,11,unstable
0,31,unstable
14,46,hell
27,7,unstable
1,25,unstable
28,25,hell
24,4,unstable
22,11,unstable
25,37,hell
14,18,unstable
9,13,unstable
30,34,hell
12,10,unstable
3,15,unstable
11,15,unstable
30,8,unstable
1,44,hell
1,47,hell
0,51,hell
30,50,hell
28,35,hell
2,39,unstable
8,45,hell
3,54,hell
0,58,hell
8,26,unstable
20,30,hell
21,12,unstable
17,21,unstable
0,15,unstable
8,38,hell
0,58,hell
7,38,hell
16,49,hell
4,6,unstable
26,3,unstable
23,24,hell
27,5,unstable
14,13,unstable
25,6,unstable
6,39,hell
14,61,hell
8,46,hell
9,19,unstable
30,35,hell
23,26,hell
15,24,unstable
19,45,hell
30,17,hell
24,38,hell
18,46,hell
22,56,hell
11,60,hell
6,4,unstable
4,47,hell
21,16,unstable
18,32,hell
18,23,unstable
8,24,unstable
19,31,hell
8,50,hell
4,53,hell
12,24,unstable
13,35,hell
16,32,hell
7,48,hell
13,35,hell
16,23,unstable
16,5,unstable
17,43,hell
30,47,hell
16,41,hell
6,7,unstable
9,3,unstable
23,60,hell
6,14,unstable
23,7,unstable
25,46,hell
23,5,unstable
21,40,hell
15,47,hell
16,51,hell
30,46,hell
22,40,hell
18,14,unstable
22,14,unstable
18,27,hell
19,37,hell
1,11,unstable
2,24,unstable
1,37,unstable
26,16,unstable
5,20,unstable
2,22,unstable
25,43,hell
0,23,unstable
20,14,unstable
8,56,hell
1,54,hell
26,32,hell
27,53,hell
3,32,unstable
1,59,hell
26,39,hell
12,32,unstable
24,58,hell
11,46,hell
6,45,hell
8,43,hell
1,29,unstable
3,46,hell
18,53,hell
3,26,unstable
22,17,unstable
15,14,unstable
15,21,unstable
30,7,unstable
19,22,unstable
11,45,hell
3,49,hell
13,57,hell
0,18,unstable
18,12,unstable
20,32,hell
13,26,unstable
10,24,unstable
22,41,hell
6,43,hell
13,47,hell
11,27,unstable
28,26,hell
21,15,unstable
7,58,hell
5,30,unstable
11,39,hell
0,16,unstable
21,17,unstable
17,53,hell
25,17,unstable
9,21,unstable
21,34,hell
4,41,hell
1,46,hell
25,3,unstable
0,60,hell
0,51,hell
6,20,unstable
16,48,hell
14,58,hell
15,21,unstable
28,28,hell
2,14,unstable
30,36,hell
15,24,unstable
8,4,unstable
3,55,hell
10,49,hell
7,50,hell
12,37,hell
7,28,unstable
23,9,unstable
26,34,hell
21,33,hell
2,33,unstable
27,33,hell
6,3,livable
15,27,unstable
29,21,hell
17,59,hell
0,55,hell
16,28,unstable
15,22,unstable
21,55,hell
0,43,unstable
13,9,unstable
28,42,hell
11,42,hell
30,41,hell
26,48,hell
3,54,hell
13,45,hell
4,13,unstable
16,33,hell
10,19,unstable
18,23,unstable
24,6,unstable
15,20,unstable
10,61,hell
5,33,unstable
20,3,unstable
27,25,hell
25,36,hell
4,41,hell
5,40,hell
17,47,hell
2,46,hell
1,30,unstable
19,18,unstable
8,18,unstable
10,56,hell
25,27,hell
21,19,unstable
23,53,hell
22,5,unstable
7,24,unstable
21,51,hell
5,46,hell
24,19,unstable
3,33,unstable
30,55,hell
17,16,unstable
28,29,hell
25,61,hell
0,9,livable
1,33,unstable
13,25,unstable
4,15,unstable
20,28,hell
10,6,unstable
7,11,unstable
24,15,unstable
21,27,hell
7,46,hell
30,34,hell
10,33,unstable
11,25,unstable
7,9,unstable
25,50,hell
17,3,unstable
6,45,hell
30,30,hell
25,22,hell
22,46,hell
5,20,unstable
14,47,hell
11,7,unstable
14,24,unstable
26,58,hell
15,28,unstable
3,9,unstable
23,59,hell
1,41,unstable
19,3,unstable
11,43,hell
29,24,hell
13,38,hell
19,29,hell
23,21,unstable
19,41,hell
5,19,unstable
27,32,hell
30,32,hell
13,49,hell
9,7,unstable
18,30,hell
24,19,unstable
5,12,unstable
5,12,unstable
2,37,unstable
19,41,hell
4,40,unstable
6,8,unstable
9,39,hell
4,21,unstable
1,19,unstable
8,50,hell
22,14,unstable
29,30,hell
9,3,unstable
4,32,unstable
20,47,hell
21,34,hell
25,53,hell
0,26,unstable
19,20,unstable
21,34,hell
28,5,unstable
19,11,unstable
14,48,hell
2,21,unstable
30,51,hell
1,44,hell
